MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP23_A||Lee-Escribe Idioma 1,PCP23_B||Lee-Escribe Idioma 2,PCP23_C||Lee-Escribe Idioma 3
303,8,1,Mujer,Español,Akateko,
304,8,1,Mujer,Poqomchi',,
305,8,1,Hombre,Achí,Español,
305,8,1,Mujer,Español,Kaqchiquel,
305,8,1,Mujer,Kaqchiquel,Español,
306,8,1,Hombre,Achí,Español,
306,8,1,Hombre,Español,Inglés,Kaqchiquel
306,8,1,Mujer,Español,Akateko,
306,8,1,Mujer,Español,Inglés,
306,8,1,Mujer,Español,Kaqchiquel,Achí
306,8,1,Mujer,Inglés,,
306,8,1,Mujer,Inglés,Español,
306,8,1,Mujer,Kaqchiquel,Español,Akateko
307,8,1,Hombre,Achí,,
307,8,1,Hombre,Español,Inglés,
307,8,1,Hombre,Uspanteka,Akateko,
308,8,1,Hombre,Achí,Español,
308,8,1,Hombre,Español,Inglés,Achí
308,8,1,Hombre,Español,Inglés,Kaqchiquel
308,8,1,Hombre,Inglés,Español,
308,8,1,Mujer,Español,Akateko,
308,8,1,Mujer,Español,Inglés,Kaqchiquel
309,8,1,Hombre,Achí,Español,
309,8,1,Hombre,Español,Inglés,
309,8,1,Hombre,Español,Q'eqchi',
309,8,1,Mujer,Achí,Español,
309,8,1,Mujer,Español,Inglés,
309,8,1,Mujer,Inglés,,
309,8,1,Mujer,Otro idioma,,
309,8,1,Mujer,Q'eqchi',Español,
310,8,1,Hombre,Inglés,,
311,8,1,Hombre,Akateko,,
311,8,1,Hombre,Kaqchiquel,Español,
312,8,1,Hombre,Español,Akateko,
312,8,1,Hombre,Español,Inglés,
312,8,1,Mujer,Español,Inglés,Kaqchiquel
313,8,1,Hombre,Español,Akateko,
313,8,1,Hombre,Xinka,,
314,8,1,Hombre,Español,Akateko,
316,8,1,Hombre,Español,Inglés,
316,8,1,Hombre,Español,Kaqchiquel,
316,8,1,Mujer,,,
316,8,1,Mujer,Español,Inglés,
316,8,1,Mujer,Kaqchiquel,,
301,9,1,Hombre,Achí,Español,
301,9,1,Hombre,Akateko,,
301,9,1,Hombre,Español,Achí,
301,9,1,Hombre,Inglés,Español,
301,9,1,Hombre,Inglés,Español,Otro idioma
301,9,1,Hombre,Tektiteka,,
301,9,1,Hombre,Xinka,,
301,9,1,Mujer,Inglés,Español,
301,9,1,Mujer,Inglés,Español,Kaqchiquel
301,9,1,Mujer,Poqomchi',,
302,9,1,Hombre,Achí,Español,
302,9,1,Hombre,Español,Inglés,Kaqchiquel
302,9,1,Hombre,Kaqchiquel,,
302,9,1,Mujer,Achí,,
302,9,1,Mujer,Inglés,,
302,9,1,Mujer,K'iche',Español,
303,9,1,Hombre,Español,Akateko,
304,9,1,Hombre,Akateko,,
304,9,1,Hombre,Español,Akateko,
304,9,1,Hombre,Español,Kaqchiquel,
304,9,1,Mujer,Achí,Inglés,Español
304,9,1,Mujer,Akateko,,
305,9,1,Hombre,Español,Inglés,
306,9,1,Hombre,Achí,,
306,9,1,Hombre,Akateko,,
306,9,1,Hombre,Kaqchiquel,,
306,9,1,Hombre,Mam,,
306,9,1,Mujer,Español,Akateko,
306,9,1,Mujer,Español,Inglés,
306,9,1,Mujer,Inglés,,
307,9,1,Hombre,,,
307,9,1,Mujer,Inglés,Kaqchiquel,Español
308,9,1,Hombre,Español,Akateko,
308,9,1,Hombre,Español,Inglés,Achí
308,9,1,Mujer,Achí,Español,Inglés
308,9,1,Mujer,Español,Akateko,
308,9,1,Mujer,Inglés,Español,
308,9,1,Mujer,Otro idioma,Español,Inglés
308,9,1,Mujer,Otro idioma,Ixil,
309,9,1,Hombre,Xinka,,
310,9,1,Hombre,Español,Akateko,
311,9,1,Hombre,Akateko,,
311,9,1,Hombre,Español,Kaqchiquel,Inglés
311,9,1,Hombre,Kaqchiquel,,
311,9,1,Mujer,Achí,,
311,9,1,Mujer,Español,Kaqchiquel,
311,9,1,Mujer,Inglés,,
312,9,1,Hombre,Achí,Español,
312,9,1,Hombre,Chalchiteko,,
312,9,1,Hombre,Inglés,Español,
312,9,1,Hombre,Tz'utujil,,
312,9,1,Mujer,Achí,Español,
312,9,1,Mujer,Akateko,,
312,9,1,Mujer,Español,Inglés,Kaqchiquel
313,9,1,Hombre,Español,Inglés,
313,9,1,Mujer,Español,Akateko,
314,9,1,Hombre,Akateko,,
314,9,1,Mujer,Achí,Español,
314,9,1,Mujer,Español,Akateko,
314,9,1,Mujer,Español,Kaqchiquel,
315,9,1,Hombre,Español,Kaqchiquel,
315,9,1,Mujer,Español,Akateko,
315,9,1,Mujer,Español,Inglés,
316,9,1,Hombre,,,
316,9,1,Hombre,Español,Kaqchiquel,
316,9,1,Hombre,Español,Otro idioma,
316,9,1,Hombre,Tektiteka,,
316,9,1,Mujer,,,
316,9,1,Mujer,Español,Inglés,
316,9,1,Mujer,Español,K'iche',
301,10,1,Hombre,Akateko,,
301,10,1,Hombre,Chalchiteko,,
301,10,1,Hombre,Español,Akateko,
301,10,1,Hombre,Español,Inglés,Kaqchiquel
301,10,1,Hombre,Inglés,,
301,10,1,Hombre,Inglés,Español,
301,10,1,Mujer,Akateko,,
301,10,1,Mujer,Chalchiteko,,
301,10,1,Mujer,Español,Inglés,Kaqchiquel
301,10,1,Mujer,Español,Kaqchiquel,Inglés
301,10,1,Mujer,Español,K'iche',
302,10,1,Hombre,Achí,Español,
302,10,1,Hombre,Español,Inglés,Achí
302,10,1,Hombre,Español,Inglés,K'iche'
302,10,1,Hombre,K'iche',Español,
302,10,1,Mujer,Español,Akateko,
303,10,1,Hombre,Achí,Español,
303,10,1,Hombre,Español,Akateko,
303,10,1,Hombre,Español,Inglés,
303,10,1,Hombre,Español,Kaqchiquel,
303,10,1,Hombre,Kaqchiquel,Español,
304,10,1,Hombre,Español,Akateko,
304,10,1,Hombre,Otro idioma,,
305,10,1,Hombre,Akateko,,
305,10,1,Hombre,Español,Kaqchiquel,
305,10,1,Hombre,Kaqchiquel,Español,
305,10,1,Mujer,Español,Akateko,
305,10,1,Mujer,Español,Kaqchiquel,
306,10,1,Hombre,Akateko,,
306,10,1,Hombre,Español,Akateko,
306,10,1,Hombre,Español,Ixil,
306,10,1,Mujer,Español,Ixil,
306,10,1,Mujer,Español,Kaqchiquel,
306,10,1,Mujer,Español,Kaqchiquel,Inglés
306,10,1,Mujer,Inglés,Español,
306,10,1,Mujer,Inglés,Kaqchiquel,
307,10,1,Hombre,Español,Inglés,
307,10,1,Mujer,Español,Inglés,
307,10,1,Mujer,Inglés,Español,
308,10,1,Hombre,Español,Inglés,Kaqchiquel
308,10,1,Hombre,Español,Inglés,Otro idioma
308,10,1,Hombre,Español,Kaqchiquel,Inglés
308,10,1,Hombre,Inglés,Español,
308,10,1,Hombre,Xinka,Inglés,
308,10,1,Mujer,Akateko,,
308,10,1,Mujer,Chalchiteko,,
308,10,1,Mujer,Español,Kaqchiquel,
308,10,1,Mujer,Español,Otro idioma,
308,10,1,Mujer,Xinka,,
309,10,1,Hombre,Achí,,
309,10,1,Hombre,Achí,Español,
309,10,1,Hombre,Español,Inglés,
309,10,1,Hombre,Mam,Español,
309,10,1,Hombre,Otro idioma,,
309,10,1,Hombre,Q'eqchi',Español,
309,10,1,Hombre,Tz'utujil,,
309,10,1,Hombre,Uspanteka,,
309,10,1,Hombre,Xinka,,
309,10,1,Mujer,,,
309,10,1,Mujer,Español,Akateko,
309,10,1,Mujer,Español,Otro idioma,
310,10,1,Hombre,Español,Inglés,
310,10,1,Hombre,Inglés,,
310,10,1,Mujer,,,
310,10,1,Mujer,Español,Inglés,
311,10,1,Hombre,Achí,Español,
311,10,1,Hombre,Español,Achí,
311,10,1,Hombre,Español,Inglés,
311,10,1,Mujer,Español,Achí,
311,10,1,Mujer,Kaqchiquel,Español,Inglés
312,10,1,Hombre,Español,Inglés,Otro idioma
312,10,1,Mujer,Akateko,,
312,10,1,Mujer,Chalchiteko,,
312,10,1,Mujer,Español,Akateko,
312,10,1,Mujer,Español,Inglés,Kaqchiquel
313,10,1,Mujer,,,
314,10,1,Hombre,Español,Akateko,
314,10,1,Hombre,Kaqchiquel,Español,
315,10,1,Hombre,Garífuna,,
315,10,1,Hombre,Otro idioma,,
315,10,1,Mujer,Español,Akateko,
315,10,1,Mujer,Español,Inglés,
316,10,1,Hombre,Akateko,,
316,10,1,Hombre,Español,Kaqchiquel,Inglés
316,10,1,Mujer,,,
316,10,1,Mujer,Español,Kaqchiquel,
316,10,1,Mujer,Mam,Achí,
301,11,1,Hombre,Español,Achí,Inglés
301,11,1,Hombre,Español,Inglés,Achí
301,11,1,Hombre,Inglés,,
301,11,1,Hombre,Mam,,
301,11,1,Mujer,Inglés,Español,
301,11,1,Mujer,Tektiteka,,
302,11,1,Hombre,Español,Akateko,
302,11,1,Hombre,Inglés,,
302,11,1,Hombre,Inglés,Kaqchiquel,
302,11,1,Hombre,K'iche',Español,
302,11,1,Hombre,Tektiteka,,
302,11,1,Hombre,Xinka,,
302,11,1,Mujer,Achí,Español,Inglés
302,11,1,Mujer,Español,Inglés,Achí
302,11,1,Mujer,K'iche',Español,
303,11,1,Mujer,Español,Akateko,
304,11,1,Mujer,Akateko,,
304,11,1,Mujer,Español,Inglés,
304,11,1,Mujer,Poqomchi',Akateko,
304,11,1,Mujer,Tektiteka,,
305,11,1,Hombre,Español,Inglés,
305,11,1,Mujer,Akateko,,
305,11,1,Mujer,Español,Kaqchiquel,
305,11,1,Mujer,Inglés,,
306,11,1,Hombre,Chalchiteko,,
306,11,1,Hombre,Español,Akateko,
306,11,1,Hombre,Inglés,Español,Kaqchiquel
306,11,1,Hombre,Kaqchiquel,,
306,11,1,Hombre,Kaqchiquel,Español,
306,11,1,Mujer,Achí,,
306,11,1,Mujer,Kaqchiquel,,
306,11,1,Mujer,Otro idioma,,
307,11,1,Hombre,,,
307,11,1,Hombre,Español,Inglés,
308,11,1,Hombre,Akateko,,
308,11,1,Hombre,Español,Ixil,
308,11,1,Hombre,Inglés,Español,
308,11,1,Hombre,Kaqchiquel,Español,
308,11,1,Mujer,Akateko,,
308,11,1,Mujer,Español,Akateko,
308,11,1,Mujer,Español,Inglés,Kaqchiquel
308,11,1,Mujer,Español,Inglés,Otro idioma
308,11,1,Mujer,Español,Kaqchiquel,Inglés
308,11,1,Mujer,Español,K'iche',Inglés
308,11,1,Mujer,Español,Otro idioma,
309,11,1,Hombre,,,
309,11,1,Hombre,Español,Akateko,
309,11,1,Hombre,Español,Inglés,Achí
309,11,1,Mujer,,,
309,11,1,Mujer,Español,K'iche',
311,11,1,Hombre,Achí,Español,
311,11,1,Hombre,Akateko,,
311,11,1,Hombre,Español,Inglés,
311,11,1,Hombre,Español,Kaqchiquel,
311,11,1,Hombre,Kaqchiquel,,
311,11,1,Mujer,Español,Achí,
311,11,1,Mujer,Español,Kaqchiquel,Inglés
312,11,1,Mujer,Chalchiteko,,
312,11,1,Mujer,Español,Kaqchiquel,
312,11,1,Mujer,Español,Kaqchiquel,Inglés
312,11,1,Mujer,Español,K'iche',
312,11,1,Mujer,Español,Uspanteka,
313,11,1,Hombre,Español,Inglés,
314,11,1,Hombre,Español,Akateko,
314,11,1,Hombre,Español,Kaqchiquel,
314,11,1,Hombre,K'iche',Español,
314,11,1,Mujer,Kaqchiquel,Español,
315,11,1,Hombre,Español,Akateko,
315,11,1,Hombre,Kaqchiquel,Español,
315,11,1,Mujer,Akateko,,
315,11,1,Mujer,Español,Kaqchiquel,
316,11,1,Mujer,Español,Q'anjob'al,Kaqchiquel
301,12,1,Hombre,Achí,Español,
301,12,1,Hombre,Español,Achí,
301,12,1,Hombre,Español,Achí,Inglés
301,12,1,Hombre,Español,Awakateko,
301,12,1,Hombre,Español,Inglés,Achí
301,12,1,Hombre,Español,Inglés,Kaqchiquel
301,12,1,Hombre,Inglés,,
301,12,1,Hombre,Inglés,Español,Otro idioma
301,12,1,Hombre,Tektiteka,,
301,12,1,Hombre,Xinka,,
301,12,1,Mujer,Akateko,,
301,12,1,Mujer,Español,Inglés,Kaqchiquel
301,12,1,Mujer,Español,Inglés,Otro idioma
301,12,1,Mujer,Español,Kaqchiquel,Inglés
301,12,1,Mujer,Otro idioma,,
302,12,1,Hombre,Achí,,
302,12,1,Hombre,Español,Akateko,Achí
302,12,1,Hombre,Español,Inglés,Achí
302,12,1,Hombre,Español,Inglés,Kaqchiquel
302,12,1,Hombre,Español,Kaqchiquel,
302,12,1,Hombre,Garífuna,,
302,12,1,Hombre,Kaqchiquel,Español,
302,12,1,Hombre,K'iche',,
302,12,1,Hombre,Tektiteka,,
302,12,1,Mujer,,,
302,12,1,Mujer,Español,Inglés,Otro idioma
302,12,1,Mujer,Español,Kaqchiquel,
302,12,1,Mujer,Español,Señas,
303,12,1,Hombre,Español,Inglés,Kaqchiquel
303,12,1,Hombre,Kaqchiquel,Español,
303,12,1,Mujer,Español,Akateko,
304,12,1,Hombre,Akateko,,
304,12,1,Hombre,Inglés,Kaqchiquel,Español
304,12,1,Mujer,Español,Inglés,
304,12,1,Mujer,Kaqchiquel,Akateko,
304,12,1,Mujer,Poqomchi',,
305,12,1,Hombre,Akateko,,
305,12,1,Hombre,Akateko,Chalchiteko,
305,12,1,Hombre,Español,Inglés,Kaqchiquel
305,12,1,Mujer,,,
305,12,1,Mujer,Akateko,,
305,12,1,Mujer,Español,Kaqchiquel,Inglés
306,12,1,Hombre,Akateko,,
306,12,1,Hombre,Español,Ixil,
306,12,1,Hombre,Inglés,Otro idioma,Español
306,12,1,Hombre,Otro idioma,,
306,12,1,Hombre,Poqomchi',,
306,12,1,Mujer,Achí,Español,
306,12,1,Mujer,Español,Achí,
306,12,1,Mujer,Español,Akateko,
306,12,1,Mujer,Español,Inglés,Kaqchiquel
307,12,1,Hombre,,,
307,12,1,Hombre,Español,Akateko,
307,12,1,Hombre,Español,Kaqchiquel,
307,12,1,Mujer,Español,Inglés,
307,12,1,Mujer,Inglés,Kaqchiquel,
308,12,1,Hombre,Español,Akateko,
308,12,1,Hombre,Español,Inglés,Kaqchiquel
308,12,1,Hombre,Español,Kaqchiquel,
308,12,1,Hombre,Español,Otro idioma,Inglés
308,12,1,Hombre,Xinka,,
308,12,1,Mujer,Chalchiteko,,
308,12,1,Mujer,Español,Akateko,
308,12,1,Mujer,Español,Inglés,Kaqchiquel
308,12,1,Mujer,Español,Inglés,Otro idioma
308,12,1,Mujer,Español,Ixil,Kaqchiquel
308,12,1,Mujer,Español,Kaqchiquel,Inglés
308,12,1,Mujer,Inglés,,
308,12,1,Mujer,Otro idioma,,
308,12,1,Mujer,Q'eqchi',,
309,12,1,Hombre,,,
309,12,1,Hombre,Achí,Español,
309,12,1,Hombre,Español,Akateko,
309,12,1,Hombre,Poqomchi',,
309,12,1,Hombre,Q'eqchi',Español,
309,12,1,Mujer,Español,Otro idioma,Inglés
310,12,1,Hombre,Español,Inglés,
310,12,1,Hombre,Inglés,,
310,12,1,Mujer,,,
310,12,1,Mujer,Achí,Español,
310,12,1,Mujer,Español,Akateko,
311,12,1,Hombre,Akateko,,
311,12,1,Hombre,Español,Akateko,
311,12,1,Hombre,Español,Inglés,
311,12,1,Hombre,Español,Kaqchiquel,
311,12,1,Mujer,Chalchiteko,,
311,12,1,Mujer,Kaqchiquel,Español,
312,12,1,Hombre,Español,Akateko,
312,12,1,Hombre,Poqomchi',,
312,12,1,Mujer,Español,Akateko,
312,12,1,Mujer,Español,Inglés,Kaqchiquel
312,12,1,Mujer,Español,Kaqchiquel,Inglés
313,12,1,Mujer,Español,Inglés,
314,12,1,Mujer,Español,Akateko,
315,12,1,Hombre,Español,Akateko,
315,12,1,Hombre,Español,Inglés,
315,12,1,Mujer,Español,Inglés,
315,12,1,Mujer,Español,Kaqchiquel,
315,12,1,Mujer,Tektiteka,,
316,12,1,Hombre,Español,Inglés,
316,12,1,Mujer,,,
301,13,1,Hombre,Achí,,
301,13,1,Hombre,Achí,Español,
301,13,1,Hombre,Akateko,,
301,13,1,Hombre,Español,Inglés,Otro idioma
301,13,1,Hombre,Español,Kaqchiquel,Inglés
301,13,1,Hombre,Español,K'iche',
301,13,1,Hombre,Inglés,,
301,13,1,Hombre,Otro idioma,,
301,13,1,Mujer,Chalchiteko,,
301,13,1,Mujer,Español,Achí,
301,13,1,Mujer,Español,Kaqchiquel,Inglés
302,13,1,Hombre,Kaqchiquel,,
302,13,1,Mujer,,,
302,13,1,Mujer,Achí,,
302,13,1,Mujer,Español,Akateko,
302,13,1,Mujer,Español,Kaqchiquel,Inglés
302,13,1,Mujer,Español,K'iche',
302,13,1,Mujer,K'iche',,
302,13,1,Mujer,K'iche',Español,
303,13,1,Hombre,Español,Inglés,
303,13,1,Hombre,Inglés,,
303,13,1,Hombre,Inglés,Español,
303,13,1,Mujer,Achí,Español,
303,13,1,Mujer,Español,Inglés,
304,13,1,Hombre,Achí,,
304,13,1,Hombre,Español,Inglés,
304,13,1,Hombre,Español,Kaqchiquel,
304,13,1,Hombre,Inglés,Español,
304,13,1,Hombre,Poqomchi',,
304,13,1,Mujer,Akateko,,
304,13,1,Mujer,Español,Kaqchiquel,
304,13,1,Mujer,Kaqchiquel,,
304,13,1,Mujer,Tz'utujil,,
305,13,1,Hombre,,,
305,13,1,Hombre,Español,Inglés,
305,13,1,Mujer,Español,Kaqchiquel,Inglés
306,13,1,Hombre,Español,Awakateko,
306,13,1,Hombre,Español,Kaqchiquel,
306,13,1,Hombre,Inglés,,
306,13,1,Mujer,Español,Inglés,Kaqchiquel
306,13,1,Mujer,Español,Inglés,Otro idioma
306,13,1,Mujer,Español,Señas,
306,13,1,Mujer,Inglés,Español,Kaqchiquel
306,13,1,Mujer,Ixil,Español,
306,13,1,Mujer,Kaqchiquel,Español,
307,13,1,Hombre,Achí,Español,
307,13,1,Hombre,Español,Akateko,
307,13,1,Hombre,Español,Inglés,
307,13,1,Mujer,,,
307,13,1,Mujer,Español,Akateko,
307,13,1,Mujer,Español,Inglés,
307,13,1,Mujer,Inglés,,
307,13,1,Mujer,K'iche',Español,
308,13,1,Hombre,Español,Inglés,Achí
308,13,1,Hombre,Inglés,,
308,13,1,Mujer,Achí,Español,
308,13,1,Mujer,Akateko,,
308,13,1,Mujer,Chalchiteko,,
308,13,1,Mujer,Español,Inglés,Achí
308,13,1,Mujer,Español,Otro idioma,
308,13,1,Mujer,Señas,Español,
309,13,1,Hombre,Español,Inglés,
309,13,1,Mujer,,,
309,13,1,Mujer,Español,Akateko,
309,13,1,Mujer,Inglés,Español,
309,13,1,Mujer,Mam,Español,
310,13,1,Hombre,,,
311,13,1,Hombre,Español,Achí,
311,13,1,Hombre,Español,Inglés,
311,13,1,Hombre,Español,Inglés,Kaqchiquel
311,13,1,Hombre,Español,Kaqchiquel,Inglés
311,13,1,Hombre,Kaqchiquel,Español,
311,13,1,Mujer,Achí,Español,
311,13,1,Mujer,Kaqchiquel,Español,
312,13,1,Hombre,Akateko,,
312,13,1,Hombre,Español,Kaqchiquel,
312,13,1,Hombre,Kaqchiquel,Español,
312,13,1,Mujer,Español,Akateko,
312,13,1,Mujer,Español,Kaqchiquel,
312,13,1,Mujer,Inglés,,
312,13,1,Mujer,Kaqchiquel,,
313,13,1,Hombre,Español,Inglés,Kaqchiquel
313,13,1,Mujer,Español,Inglés,
313,13,1,Mujer,Uspanteka,,
314,13,1,Hombre,Achí,Español,
314,13,1,Hombre,Español,Kaqchiquel,
314,13,1,Hombre,K'iche',Español,
315,13,1,Hombre,,,
315,13,1,Hombre,Kaqchiquel,,
316,13,1,Hombre,Tz'utujil,,
301,14,1,Hombre,Achí,Español,
301,14,1,Hombre,Español,Inglés,Otro idioma
301,14,1,Hombre,Español,K'iche',
301,14,1,Hombre,Inglés,Español,
301,14,1,Hombre,Tz'utujil,Español,Inglés
301,14,1,Mujer,Chalchiteko,,
301,14,1,Mujer,Español,Inglés,Kaqchiquel
301,14,1,Mujer,Español,Kaqchiquel,
301,14,1,Mujer,Español,Otro idioma,
301,14,1,Mujer,Kaqchiquel,,
301,14,1,Mujer,Tz'utujil,,
302,14,1,Hombre,Español,Kaqchiquel,
302,14,1,Hombre,Inglés,,
302,14,1,Hombre,Inglés,Achí,
302,14,1,Hombre,Inglés,Español,
302,14,1,Hombre,K'iche',Español,
302,14,1,Mujer,,,
302,14,1,Mujer,Achí,Akateko,
302,14,1,Mujer,Español,Akateko,
302,14,1,Mujer,Español,Inglés,K'iche'
302,14,1,Mujer,Español,K'iche',
302,14,1,Mujer,Inglés,Español,
303,14,1,Hombre,Achí,Español,
303,14,1,Mujer,Español,Achí,
303,14,1,Mujer,Español,Akateko,
303,14,1,Mujer,Español,Inglés,Kaqchiquel
303,14,1,Mujer,Español,Kaqchiquel,
304,14,1,Hombre,Q'eqchi',,
304,14,1,Mujer,Akateko,,
304,14,1,Mujer,Español,Inglés,
305,14,1,Hombre,Español,Kaqchiquel,Inglés
305,14,1,Hombre,K'iche',Kaqchiquel,Español
305,14,1,Mujer,Español,Kaqchiquel,Inglés
305,14,1,Mujer,Kaqchiquel,,
306,14,1,Hombre,Ixil,Español,
306,14,1,Hombre,Kaqchiquel,,
306,14,1,Mujer,Español,Inglés,Otro idioma
306,14,1,Mujer,Español,Ixil,
306,14,1,Mujer,Inglés,,
306,14,1,Mujer,Inglés,Español,
307,14,1,Hombre,Español,Akateko,
307,14,1,Hombre,Español,Inglés,
307,14,1,Mujer,Español,Inglés,
307,14,1,Mujer,Inglés,Achí,
307,14,1,Mujer,Inglés,Español,
308,14,1,Hombre,Akateko,,
308,14,1,Hombre,Español,Akateko,
308,14,1,Hombre,Inglés,Español,
308,14,1,Hombre,Kaqchiquel,Español,
308,14,1,Hombre,Tz'utujil,,
308,14,1,Mujer,Español,Inglés,Akateko
308,14,1,Mujer,Español,Inglés,Kaqchiquel
308,14,1,Mujer,Español,Inglés,Otro idioma
308,14,1,Mujer,Inglés,,
308,14,1,Mujer,Inglés,Español,
309,14,1,Hombre,Español,Inglés,Otro idioma
309,14,1,Hombre,Español,Kaqchiquel,Inglés
309,14,1,Mujer,Español,Akateko,
309,14,1,Mujer,Español,Inglés,Kaqchiquel
310,14,1,Hombre,,,
311,14,1,Hombre,Achí,Español,
311,14,1,Hombre,Español,Inglés,
311,14,1,Mujer,Español,Akateko,
312,14,1,Hombre,Achí,Español,
312,14,1,Hombre,Español,Q'anjob'al,Kaqchiquel
312,14,1,Hombre,Kaqchiquel,,
312,14,1,Mujer,Awakateko,Mam,
312,14,1,Mujer,Español,Inglés,Otro idioma
312,14,1,Mujer,Kaqchiquel,,
313,14,1,Hombre,,,
313,14,1,Hombre,Akateko,,
313,14,1,Mujer,Español,Q'anjob'al,
314,14,1,Mujer,Español,Chalchiteko,
314,14,1,Mujer,Español,Kaqchiquel,Inglés
315,14,1,Hombre,Akateko,,
315,14,1,Hombre,Español,Kaqchiquel,
315,14,1,Hombre,Tektiteka,,
315,14,1,Mujer,Español,Achí,
315,14,1,Mujer,Español,Inglés,Kaqchiquel
315,14,1,Mujer,Español,Kaqchiquel,
316,14,1,Hombre,,,
316,14,1,Hombre,Español,Akateko,
316,14,1,Mujer,Español,Kaqchiquel,
316,14,1,Mujer,Español,K'iche',
301,15,1,Hombre,Achí,Español,
301,15,1,Hombre,Achí,Español,Inglés
301,15,1,Hombre,Español,Achí,
301,15,1,Hombre,Español,Inglés,Otro idioma
301,15,1,Hombre,Español,Tektiteka,
301,15,1,Hombre,Inglés,,
301,15,1,Hombre,Inglés,Español,
301,15,1,Hombre,Otro idioma,,
301,15,1,Hombre,Uspanteka,,
301,15,1,Mujer,Achí,Español,
301,15,1,Mujer,Chalchiteko,,
301,15,1,Mujer,Español,Inglés,Otro idioma
301,15,1,Mujer,Español,Ixil,
301,15,1,Mujer,Español,Kaqchiquel,
301,15,1,Mujer,Español,K'iche',
302,15,1,Hombre,Achí,,
302,15,1,Hombre,Achí,Español,
302,15,1,Hombre,Español,Inglés,Achí
302,15,1,Hombre,Español,Inglés,Kaqchiquel
302,15,1,Hombre,Kaqchiquel,,
302,15,1,Hombre,K'iche',Español,
302,15,1,Hombre,K'iche',Español,Inglés
302,15,1,Hombre,Poqomchi',,
302,15,1,Mujer,,,
302,15,1,Mujer,Achí,Español,
302,15,1,Mujer,Español,Inglés,Achí
302,15,1,Mujer,Español,Kaqchiquel,
302,15,1,Mujer,Español,K'iche',
302,15,1,Mujer,Inglés,Español,
303,15,1,Hombre,Español,Akateko,
303,15,1,Hombre,Español,Inglés,Kaqchiquel
303,15,1,Mujer,Achí,Español,
303,15,1,Mujer,Inglés,,
304,15,1,Hombre,Español,Inglés,
304,15,1,Hombre,Inglés,,
304,15,1,Hombre,Mam,,
304,15,1,Hombre,Xinka,,
304,15,1,Mujer,Español,Akateko,
304,15,1,Mujer,Español,Akateko,Achí
304,15,1,Mujer,Q'eqchi',,
305,15,1,Hombre,Español,Inglés,Kaqchiquel
305,15,1,Mujer,,,
305,15,1,Mujer,Español,Achí,
305,15,1,Mujer,Español,Achí,Kaqchiquel
305,15,1,Mujer,Español,Akateko,
306,15,1,Hombre,Chalchiteko,,
